Job List,DVFS mode,Exec. Time (us),Cumulative Exec. Time (us),Energy (J)
"[2, 2, 0, 2, 0]",[],49663.01,232404.87600000002,0.013367047000009697
"[0, 0, 2, 0, 2]",[],15004.0,36748.0,0.003055073999999262
"[1, 0, 0, 0, 0]",[],3619.928,3619.928,0.0009561890999999131
"[0, 1, 0, 0, 0]",[],16176.0,16176.0,0.004269234699998776
"[0, 0, 1, 0, 0]",[],2664.0,2664.0,0.0005717579999999823
"[0, 0, 0, 1, 0]",[],6323.01,6323.01,0.001674882700000036
"[0, 0, 0, 0, 1]",[],1664.0,1664.0,0.00042595800000000324
"[1, 1, 1, 1, 1]",[],25057.0,69075.938,0.006992388499997323
"[2, 2, 0, 2, 0]",[],50089.928,258725.876,0.013437355000009985
"[0, 0, 2, 0, 2]",[],6393.0,23030.0,0.0016137600000000311
"[1, 0, 0, 0, 0]",[],3619.928,3619.928,0.0009561890999999131
"[0, 1, 0, 0, 0]",[],16176.0,16176.0,0.004269234699998776
"[0, 0, 1, 0, 0]",[],2664.0,2664.0,0.0005717579999999823
"[0, 0, 0, 1, 0]",[],6323.01,6323.01,0.001674882700000036
"[0, 0, 0, 0, 1]",[],1664.0,1664.0,0.00042595800000000324
"[1, 1, 1, 1, 1]",[],24997.0,73587.938,0.006982344499997332
"[2, 2, 0, 2, 0]",[],50089.928,268091.876,0.013437355000009995
"[0, 0, 2, 0, 2]",[],8013.0,29465.0,0.0018849480000000974
"[1, 0, 0, 0, 0]",[],3619.928,3619.928,0.0009561890999999131
"[0, 1, 0, 0, 0]",[],16176.0,16176.0,0.004269234699998776
"[0, 0, 1, 0, 0]",[],2664.0,2664.0,0.0005717579999999823
"[0, 0, 0, 1, 0]",[],6323.01,6323.01,0.001674882700000036
"[0, 0, 0, 0, 1]",[],1664.0,1664.0,0.00042595800000000324
"[1, 1, 1, 1, 1]",[],25257.0,53252.938,0.007025868499997292
"[2, 2, 0, 2, 0]",[],49431.0,161632.876,0.013328545000010052
"[0, 0, 2, 0, 2]",[],9769.0,36753.0,0.002177897999999956
"[1, 0, 0, 0, 0]",[],3619.928,3619.928,0.0009561890999999131
"[0, 1, 0, 0, 0]",[],16176.0,16176.0,0.004269234699998776
"[0, 0, 1, 0, 0]",[],2664.0,2664.0,0.0005717579999999823
"[0, 0, 0, 1, 0]",[],6323.01,6323.01,0.001674882700000036
"[0, 0, 0, 0, 1]",[],1664.0,1664.0,0.00042595800000000324
"[1, 1, 1, 1, 1]",[],24974.0,66974.938,0.006978996499997338
"[2, 2, 0, 2, 0]",[],49454.0,254330.87600000002,0.01333189300000953
"[0, 0, 2, 0, 2]",[],7746.0,29103.0,0.0018397500000000876
"[1, 0, 0, 0, 0]",[],3619.928,3619.928,0.0009561890999999131
"[0, 1, 0, 0, 0]",[],16176.0,16176.0,0.004269234699998776
"[0, 0, 1, 0, 0]",[],2664.0,2664.0,0.0005717579999999823
"[0, 0, 0, 1, 0]",[],6334.01,6334.01,0.0016765567000000367
"[0, 0, 0, 0, 1]",[],1664.0,1664.0,0.00042595800000000324
"[1, 1, 1, 1, 1]",[],25022.0,65118.937999999995,0.006987366499997329
"[2, 2, 0, 2, 0]",[],49576.01,232250.87600000002,0.013351981000009625
"[0, 0, 2, 0, 2]",[],7542.0,23527.0,0.0018062700000000811
"[1, 0, 0, 0, 0]",[],3544.928,3544.928,0.0009444711000000096
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.004207296699999183
"[0, 0, 1, 0, 0]",[],1788.0,1788.0,0.0004244460000000032
"[0, 0, 0, 1, 0]",[],6164.01,6164.01,0.001648098699999802
"[0, 0, 0, 0, 1]",[],2336.0,2336.0,0.0005381160000000038
"[1, 1, 1, 1, 1]",[],24689.0,67394.938,0.0069304504999986
"[2, 2, 0, 2, 0]",[],49417.928,255246.876,0.013325197000007637
"[0, 0, 2, 0, 2]",[],8599.0,32896.0,0.0019820399999996683
"[1, 0, 0, 0, 0]",[],3544.928,3544.928,0.0009444711000000097
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.004207296699999183
"[0, 0, 1, 0, 0]",[],1764.0,1764.0,0.0004210980000000032
"[0, 0, 0, 1, 0]",[],6171.01,6171.01,0.0016497726999998015
"[0, 0, 0, 0, 1]",[],3672.0,3672.0,0.000762432000000004
"[1, 1, 1, 1, 1]",[],25318.928,82754.938,0.007035912499998568
"[2, 2, 0, 2, 0]",[],49410.928,264537.876,0.01332519700000764
"[0, 0, 2, 0, 2]",[],15340.0,58975.0,0.003111989999999201
"[1, 0, 0, 0, 0]",[],3544.928,3544.928,0.0009444711000000096
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.004207296699999183
"[0, 0, 1, 0, 0]",[],1799.0,1799.0,0.0004261200000000033
"[0, 0, 0, 1, 0]",[],6212.01,6212.01,0.0016564686999997983
"[0, 0, 0, 0, 1]",[],3456.0,3456.0,0.0007256040000000036
"[1, 1, 1, 1, 1]",[],25765.0,57160.938,0.007111242499998544
"[2, 2, 0, 2, 0]",[],48775.0,159243.876,0.013218061000007697
"[0, 0, 2, 0, 2]",[],14759.0,55494.0,0.00301322399999925
"[1, 0, 0, 0, 0]",[],3544.928,3544.928,0.0009444711000000097
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.004207296699999183
"[0, 0, 1, 0, 0]",[],1764.0,1764.0,0.0004210980000000032
"[0, 0, 0, 1, 0]",[],6171.01,6171.01,0.0016497726999998015
"[0, 0, 0, 0, 1]",[],3672.0,3672.0,0.000762432000000004
"[1, 1, 1, 1, 1]",[],24657.0,75097.938,0.006925428499998621
"[2, 2, 0, 2, 0]",[],48767.0,250704.87600000002,0.013216387000007294
"[0, 0, 2, 0, 2]",[],15219.0,58499.0,0.003090227999999211
"[1, 0, 0, 0, 0]",[],3544.928,3544.928,0.0009444711000000096
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.004207296699999183
"[0, 0, 1, 0, 0]",[],1908.0,1908.0,0.0004445340000000035
"[0, 0, 0, 1, 0]",[],6167.01,6167.01,0.0016480986999998024
"[0, 0, 0, 0, 1]",[],2352.0,2352.0,0.0005414640000000037
"[1, 1, 1, 1, 1]",[],24658.0,64695.937999999995,0.006925428499998603
"[2, 2, 0, 2, 0]",[],48945.01,230082.87600000002,0.013246519000007383
"[0, 0, 2, 0, 2]",[],8520.0,20406.0,0.0019703219999996735
"[1, 0, 0, 0, 0]",[],2898.928,2898.928,0.0008356610999999231
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.004207296699999733
"[0, 0, 1, 0, 0]",[],1636.0,1636.0,0.000399336000000003
"[0, 0, 0, 1, 0]",[],4014.01,4014.01,0.0012881886999998018
"[0, 0, 0, 0, 1]",[],1586.0,1586.0,0.00041256600000000315
"[1, 1, 1, 1, 1]",[],18211.0,37648.938,0.005847372500003334
"[2, 2, 0, 2, 0]",[],25799.0,110817.87599999999,0.009371209000001327
"[0, 0, 2, 0, 2]",[],5719.0,21216.0,0.001499927999999705
"[1, 0, 0, 0, 0]",[],3544.928,3544.928,0.0009444711000000096
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.004207296699999183
"[0, 0, 1, 0, 0]",[],1788.0,1788.0,0.0004244460000000032
"[0, 0, 0, 1, 0]",[],6164.01,6164.01,0.001648098699999802
"[0, 0, 0, 0, 1]",[],2336.0,2336.0,0.0005381160000000038
"[1, 1, 1, 1, 1]",[],24689.0,67394.938,0.0069304504999986
"[2, 2, 0, 2, 0]",[],49417.928,255246.876,0.013325197000007637
"[0, 0, 2, 0, 2]",[],8599.0,32896.0,0.0019820399999996683
"[1, 0, 0, 0, 0]",[],3544.928,3544.928,0.0009444711000000097
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.004207296699999183
"[0, 0, 1, 0, 0]",[],1764.0,1764.0,0.0004210980000000032
"[0, 0, 0, 1, 0]",[],6171.01,6171.01,0.0016497726999998015
"[0, 0, 0, 0, 1]",[],3672.0,3672.0,0.000762432000000004
"[1, 1, 1, 1, 1]",[],25318.928,82754.938,0.007035912499998568
"[2, 2, 0, 2, 0]",[],49410.928,264537.876,0.01332519700000764
"[0, 0, 2, 0, 2]",[],15340.0,58975.0,0.003111989999999201
"[1, 0, 0, 0, 0]",[],3544.928,3544.928,0.0009444711000000096
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.004207296699999183
"[0, 0, 1, 0, 0]",[],1799.0,1799.0,0.0004261200000000033
"[0, 0, 0, 1, 0]",[],6212.01,6212.01,0.0016564686999997983
"[0, 0, 0, 0, 1]",[],3456.0,3456.0,0.0007256040000000036
"[1, 1, 1, 1, 1]",[],25765.0,57160.938,0.007111242499998544
"[2, 2, 0, 2, 0]",[],48775.0,159243.876,0.013218061000007697
"[0, 0, 2, 0, 2]",[],14759.0,55494.0,0.00301322399999925
"[1, 0, 0, 0, 0]",[],3544.928,3544.928,0.0009444711000000097
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.004207296699999183
"[0, 0, 1, 0, 0]",[],1764.0,1764.0,0.0004210980000000032
"[0, 0, 0, 1, 0]",[],6171.01,6171.01,0.0016497726999998015
"[0, 0, 0, 0, 1]",[],3672.0,3672.0,0.000762432000000004
"[1, 1, 1, 1, 1]",[],24657.0,75097.938,0.006925428499998621
"[2, 2, 0, 2, 0]",[],48767.0,250704.87600000002,0.013216387000007294
"[0, 0, 2, 0, 2]",[],15219.0,58499.0,0.003090227999999211
"[1, 0, 0, 0, 0]",[],3544.928,3544.928,0.0009444711000000096
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.004207296699999183
"[0, 0, 1, 0, 0]",[],1908.0,1908.0,0.0004445340000000035
"[0, 0, 0, 1, 0]",[],6167.01,6167.01,0.0016480986999998024
"[0, 0, 0, 0, 1]",[],2352.0,2352.0,0.0005414640000000037
"[1, 1, 1, 1, 1]",[],24658.0,64695.937999999995,0.006925428499998603
"[2, 2, 0, 2, 0]",[],48945.01,230082.87600000002,0.013246519000007383
"[0, 0, 2, 0, 2]",[],8520.0,20406.0,0.0019703219999996735
"[1, 0, 0, 0, 0]",[],2898.928,2898.928,0.0008356610999999231
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.004207296699999733
"[0, 0, 1, 0, 0]",[],1636.0,1636.0,0.000399336000000003
"[0, 0, 0, 1, 0]",[],4014.01,4014.01,0.0012881886999998018
"[0, 0, 0, 0, 1]",[],1586.0,1586.0,0.00041256600000000315
"[1, 1, 1, 1, 1]",[],18211.0,37648.938,0.005847372500003334
"[2, 2, 0, 2, 0]",[],25799.0,110817.87599999999,0.009371209000001327
"[0, 0, 2, 0, 2]",[],5719.0,21216.0,0.001499927999999705
"[1, 0, 0, 0, 0]",[],2898.928,2898.928,0.0008356610999999231
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.004207296699999733
"[0, 0, 1, 0, 0]",[],1636.0,1636.0,0.000399336000000003
"[0, 0, 0, 1, 0]",[],4014.01,4014.01,0.0012881886999998018
"[0, 0, 0, 0, 1]",[],1864.0,1864.0,0.00045943800000000374
"[1, 1, 1, 1, 1]",[],18220.0,38717.938,0.005849046500003335
"[2, 2, 0, 2, 0]",[],25153.0,114804.876,0.009264073000001712
"[0, 0, 2, 0, 2]",[],11742.0,45248.0,0.002509349999999272
"[1, 0, 0, 0, 0]",[],2898.928,2898.928,0.0008356610999999231
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.004207296699999733
"[0, 0, 1, 0, 0]",[],1636.0,1636.0,0.000399336000000003
"[0, 0, 0, 1, 0]",[],4014.01,4014.01,0.0012881886999998018
"[0, 0, 0, 0, 1]",[],2108.0,2108.0,0.0004996140000000001
"[1, 1, 1, 1, 1]",[],20407.0,40064.938,0.006213978500004012
"[2, 2, 0, 2, 0]",[],25751.0,86126.876,0.009364513000001512
"[0, 0, 2, 0, 2]",[],12088.0,45783.0,0.0025662659999992586
"[1, 0, 0, 0, 0]",[],2898.928,2898.928,0.0008356610999999231
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.004207296699999733
"[0, 0, 1, 0, 0]",[],1636.0,1636.0,0.000399336000000003
"[0, 0, 0, 1, 0]",[],4014.01,4014.01,0.0012881886999998018
"[0, 0, 0, 0, 1]",[],1791.0,1791.0,0.0004477200000000036
"[1, 1, 1, 1, 1]",[],18847.0,36657.938,0.005952834500003529
"[2, 2, 0, 2, 0]",[],25153.0,99810.876,0.00926407300000184
"[0, 0, 2, 0, 2]",[],12674.0,48928.0,0.002665031999999209
"[1, 0, 0, 0, 0]",[],2898.928,2898.928,0.0008356610999999231
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.004207296699999733
"[0, 0, 1, 0, 0]",[],1636.0,1636.0,0.000399336000000003
"[0, 0, 0, 1, 0]",[],4014.01,4014.01,0.0012881886999998018
"[0, 0, 0, 0, 1]",[],1616.0,1616.0,0.00041758800000000324
"[1, 1, 1, 1, 1]",[],18831.0,34805.938,0.005951160500003524
"[2, 2, 0, 2, 0]",[],25100.0,100736.87599999999,0.00925570300000179
"[0, 0, 2, 0, 2]",[],6273.0,16515.0,0.0015936719999996671
"[1, 0, 0, 0, 0]",[],2896.928,2896.928,0.0008356611000000089
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.004207296700000165
"[0, 0, 1, 0, 0]",[],1636.0,1636.0,0.000399336000000003
"[0, 0, 0, 1, 0]",[],2480.01,2480.01,0.0010320666999999637
"[0, 0, 0, 0, 1]",[],1324.0,1324.0,0.0003690420000000027
"[1, 1, 1, 1, 1]",[],17316.0,31323.938000000002,0.005696712499996676
"[2, 2, 0, 2, 0]",[],20631.0,69423.876,0.008507424999992241
"[0, 0, 2, 0, 2]",[],5785.0,21698.0,0.0015116459999995322
"[1, 0, 0, 0, 0]",[],2896.928,2896.928,0.0008356611000000089
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.004207296700000165
"[0, 0, 1, 0, 0]",[],1636.0,1636.0,0.000399336000000003
"[0, 0, 0, 1, 0]",[],2480.01,2480.01,0.0010320666999999637
"[0, 0, 0, 0, 1]",[],1743.0,1743.0,0.00043935000000000344
"[1, 1, 1, 1, 1]",[],16721.0,31180.938000000002,0.005597946499996891
"[2, 2, 0, 2, 0]",[],19910.0,75454.876,0.008386896999992738
"[0, 0, 2, 0, 2]",[],9929.0,38109.0,0.0022046819999991885
"[1, 0, 0, 0, 0]",[],2896.928,2896.928,0.0008356611000000089
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.004207296700000165
"[0, 0, 1, 0, 0]",[],1636.0,1636.0,0.000399336000000003
"[0, 0, 0, 1, 0]",[],2480.01,2480.01,0.0010320666999999637
"[0, 0, 0, 0, 1]",[],1544.0,1544.0,0.0004058700000000031
"[1, 1, 1, 1, 1]",[],16769.0,31421.938000000002,0.005604642499996846
"[2, 2, 0, 2, 0]",[],21218.0,64835.876000000004,0.008604516999991681
"[0, 0, 2, 0, 2]",[],11369.0,42738.0,0.0024457379999994555
"[1, 0, 0, 0, 0]",[],2896.928,2896.928,0.0008356611000000089
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.004207296700000165
"[0, 0, 1, 0, 0]",[],1636.0,1636.0,0.000399336000000003
"[0, 0, 0, 1, 0]",[],2480.01,2480.01,0.0010320666999999637
"[0, 0, 0, 0, 1]",[],1524.0,1524.0,0.0004025220000000031
"[1, 1, 1, 1, 1]",[],17313.0,32003.938000000002,0.005696712499996685
"[2, 2, 0, 2, 0]",[],19945.0,66355.876,0.008391918999992646
"[0, 0, 2, 0, 2]",[],10364.0,39844.0,0.0022783379999993057
"[1, 0, 0, 0, 0]",[],2896.928,2896.928,0.0008356611000000089
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.004207296700000165
"[0, 0, 1, 0, 0]",[],1636.0,1636.0,0.000399336000000003
"[0, 0, 0, 1, 0]",[],2480.01,2480.01,0.0010320666999999637
"[0, 0, 0, 0, 1]",[],1496.0,1496.0,0.00039750000000000294
"[1, 1, 1, 1, 1]",[],17338.0,31631.938000000002,0.005700060499996676
"[2, 2, 0, 2, 0]",[],19930.0,64308.876000000004,0.00839024499999272
"[0, 0, 2, 0, 2]",[],6255.0,18112.0,0.00159032399999945
"[1, 0, 0, 0, 0]",[],3544.928,3544.928,0.0009444710999999163
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.0042072966999988255
"[0, 0, 1, 0, 0]",[],1788.0,1788.0,0.0004244460000000032
"[0, 0, 0, 1, 0]",[],6164.01,6164.01,0.00164809870000003
"[0, 0, 0, 0, 1]",[],2336.0,2336.0,0.0005381159999999919
"[1, 1, 1, 1, 1]",[],24689.0,67394.938,0.006930450499997361
"[2, 2, 0, 2, 0]",[],49417.928,255246.876,0.013325197000009633
"[0, 0, 2, 0, 2]",[],8599.0,32896.0,0.001982040000000096
"[1, 0, 0, 0, 0]",[],3544.928,3544.928,0.0009444710999999164
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.0042072966999988255
"[0, 0, 1, 0, 0]",[],1764.0,1764.0,0.0004210980000000032
"[0, 0, 0, 1, 0]",[],6171.01,6171.01,0.0016497727000000307
"[0, 0, 0, 0, 1]",[],3672.0,3672.0,0.0007624319999999319
"[1, 1, 1, 1, 1]",[],25318.928,82754.938,0.007035912499997265
"[2, 2, 0, 2, 0]",[],49410.928,264537.876,0.013325197000009637
"[0, 0, 2, 0, 2]",[],15340.0,58975.0,0.003111989999999201
"[1, 0, 0, 0, 0]",[],3544.928,3544.928,0.0009444710999999163
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.0042072966999988255
"[0, 0, 1, 0, 0]",[],1799.0,1799.0,0.0004261200000000033
"[0, 0, 0, 1, 0]",[],6212.01,6212.01,0.0016564687000000327
"[0, 0, 0, 0, 1]",[],3456.0,3456.0,0.0007256039999999421
"[1, 1, 1, 1, 1]",[],25765.0,57160.938,0.007111242499997249
"[2, 2, 0, 2, 0]",[],48775.0,159243.876,0.01321806100000973
"[0, 0, 2, 0, 2]",[],14759.0,55494.0,0.003013223999999297
"[1, 0, 0, 0, 0]",[],3544.928,3544.928,0.0009444710999999164
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.0042072966999988255
"[0, 0, 1, 0, 0]",[],1764.0,1764.0,0.0004210980000000032
"[0, 0, 0, 1, 0]",[],6171.01,6171.01,0.0016497727000000307
"[0, 0, 0, 0, 1]",[],3672.0,3672.0,0.0007624319999999319
"[1, 1, 1, 1, 1]",[],24657.0,75097.938,0.006925428499997375
"[2, 2, 0, 2, 0]",[],48767.0,250704.87600000002,0.013216387000009178
"[0, 0, 2, 0, 2]",[],15219.0,58499.0,0.0030902279999992207
"[1, 0, 0, 0, 0]",[],3544.928,3544.928,0.0009444710999999163
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.0042072966999988255
"[0, 0, 1, 0, 0]",[],1908.0,1908.0,0.0004445340000000034
"[0, 0, 0, 1, 0]",[],6167.01,6167.01,0.0016480987000000303
"[0, 0, 0, 0, 1]",[],2352.0,2352.0,0.000541463999999991
"[1, 1, 1, 1, 1]",[],24658.0,64695.937999999995,0.0069254284999973655
"[2, 2, 0, 2, 0]",[],48945.01,230082.87600000002,0.013246519000009298
"[0, 0, 2, 0, 2]",[],8520.0,20406.0,0.0019703220000001007
"[1, 0, 0, 0, 0]",[],3544.928,3544.928,0.0009444710999999163
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.0042072966999988255
"[0, 0, 1, 0, 0]",[],1788.0,1788.0,0.0004244460000000032
"[0, 0, 0, 1, 0]",[],6164.01,6164.01,0.00164809870000003
"[0, 0, 0, 0, 1]",[],2336.0,2336.0,0.0005381159999999919
"[1, 1, 1, 1, 1]",[],24689.0,67394.938,0.006930450499997361
"[2, 2, 0, 2, 0]",[],49417.928,255246.876,0.013325197000009633
"[0, 0, 2, 0, 2]",[],8599.0,32896.0,0.001982040000000096
"[1, 0, 0, 0, 0]",[],3544.928,3544.928,0.0009444710999999164
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.0042072966999988255
"[0, 0, 1, 0, 0]",[],1764.0,1764.0,0.0004210980000000032
"[0, 0, 0, 1, 0]",[],6171.01,6171.01,0.0016497727000000307
"[0, 0, 0, 0, 1]",[],3672.0,3672.0,0.0007624319999999319
"[1, 1, 1, 1, 1]",[],25318.928,82754.938,0.007035912499997265
"[2, 2, 0, 2, 0]",[],49410.928,264537.876,0.013325197000009637
"[0, 0, 2, 0, 2]",[],15340.0,58975.0,0.003111989999999201
"[1, 0, 0, 0, 0]",[],3544.928,3544.928,0.0009444710999999163
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.0042072966999988255
"[0, 0, 1, 0, 0]",[],1799.0,1799.0,0.0004261200000000033
"[0, 0, 0, 1, 0]",[],6212.01,6212.01,0.0016564687000000327
"[0, 0, 0, 0, 1]",[],3456.0,3456.0,0.0007256039999999421
"[1, 1, 1, 1, 1]",[],25765.0,57160.938,0.007111242499997249
"[2, 2, 0, 2, 0]",[],48775.0,159243.876,0.01321806100000973
"[0, 0, 2, 0, 2]",[],14759.0,55494.0,0.003013223999999297
"[1, 0, 0, 0, 0]",[],3544.928,3544.928,0.0009444710999999164
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.0042072966999988255
"[0, 0, 1, 0, 0]",[],1764.0,1764.0,0.0004210980000000032
"[0, 0, 0, 1, 0]",[],6171.01,6171.01,0.0016497727000000307
"[0, 0, 0, 0, 1]",[],3672.0,3672.0,0.0007624319999999319
"[1, 1, 1, 1, 1]",[],24657.0,75097.938,0.006925428499997375
"[2, 2, 0, 2, 0]",[],48767.0,250704.87600000002,0.013216387000009178
"[0, 0, 2, 0, 2]",[],15219.0,58499.0,0.0030902279999992207
"[1, 0, 0, 0, 0]",[],3544.928,3544.928,0.0009444710999999163
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.0042072966999988255
"[0, 0, 1, 0, 0]",[],1908.0,1908.0,0.0004445340000000034
"[0, 0, 0, 1, 0]",[],6167.01,6167.01,0.0016480987000000303
"[0, 0, 0, 0, 1]",[],2352.0,2352.0,0.000541463999999991
"[1, 1, 1, 1, 1]",[],24658.0,64695.937999999995,0.0069254284999973655
"[2, 2, 0, 2, 0]",[],48945.01,230082.87600000002,0.013246519000009298
"[0, 0, 2, 0, 2]",[],8520.0,20406.0,0.0019703220000001007
"[1, 0, 0, 0, 0]",[],2917.928,2917.928,0.0008390090999999464
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.0042072966999988255
"[0, 0, 1, 0, 0]",[],1788.0,1788.0,0.0004244460000000032
"[0, 0, 0, 1, 0]",[],2490.01,2490.01,0.0010337406999999673
"[0, 0, 0, 0, 1]",[],2336.0,2336.0,0.0005381159999999919
"[1, 1, 1, 1, 1]",[],16169.0,35267.938,0.005504202499998403
"[2, 2, 0, 2, 0]",[],18980.0,62988.876000000004,0.008231214999999018
"[0, 0, 2, 0, 2]",[],8599.0,32896.0,0.001982040000000096
"[1, 0, 0, 0, 0]",[],2917.928,2917.928,0.0008390090999999463
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.0042072966999988255
"[0, 0, 1, 0, 0]",[],1764.0,1764.0,0.0004210980000000032
"[0, 0, 0, 1, 0]",[],2483.01,2483.01,0.0010320666999999665
"[0, 0, 0, 0, 1]",[],3672.0,3672.0,0.0007624319999999319
"[1, 1, 1, 1, 1]",[],16573.0,46746.938,0.005572836499998441
"[2, 2, 0, 2, 0]",[],18838.0,61361.876000000004,0.00820610499999908
"[0, 0, 2, 0, 2]",[],15340.0,58975.0,0.003111989999999201
"[1, 0, 0, 0, 0]",[],2917.928,2917.928,0.0008390090999999464
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.0042072966999988255
"[0, 0, 1, 0, 0]",[],1799.0,1799.0,0.0004261200000000033
"[0, 0, 0, 1, 0]",[],2509.01,2509.01,0.0010354146999999683
"[0, 0, 0, 0, 1]",[],3456.0,3456.0,0.0007256039999999421
"[1, 1, 1, 1, 1]",[],21088.0,48886.938,0.006327810499998092
"[2, 2, 0, 2, 0]",[],19987.0,57304.876000000004,0.008398614999999563
"[0, 0, 2, 0, 2]",[],14759.0,55494.0,0.003013223999999297
"[1, 0, 0, 0, 0]",[],2917.928,2917.928,0.0008390090999999463
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.0042072966999988255
"[0, 0, 1, 0, 0]",[],1764.0,1764.0,0.0004210980000000032
"[0, 0, 0, 1, 0]",[],2483.01,2483.01,0.0010320666999999665
"[0, 0, 0, 0, 1]",[],3672.0,3672.0,0.0007624319999999319
"[1, 1, 1, 1, 1]",[],16549.0,46626.938,0.005567814499998451
"[2, 2, 0, 2, 0]",[],19299.0,58803.876000000004,0.008283108999999286
"[0, 0, 2, 0, 2]",[],15219.0,58499.0,0.0030902279999992207
"[1, 0, 0, 0, 0]",[],2917.928,2917.928,0.0008390090999999464
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.0042072966999988255
"[0, 0, 1, 0, 0]",[],1908.0,1908.0,0.0004445340000000034
"[0, 0, 0, 1, 0]",[],2509.01,2509.01,0.0010354146999999683
"[0, 0, 0, 0, 1]",[],2352.0,2352.0,0.000541463999999991
"[1, 1, 1, 1, 1]",[],16886.0,32673.938000000002,0.005624730499998056
"[2, 2, 0, 2, 0]",[],18838.0,58142.876000000004,0.008206104999999157
"[0, 0, 2, 0, 2]",[],8520.0,20406.0,0.0019703220000001007
"[1, 0, 0, 0, 0]",[],3544.928,3544.928,0.0009444710999999163
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.0042072966999988255
"[0, 0, 1, 0, 0]",[],1788.0,1788.0,0.0004244460000000032
"[0, 0, 0, 1, 0]",[],6164.01,6164.01,0.00164809870000003
"[0, 0, 0, 0, 1]",[],2336.0,2336.0,0.0005381159999999919
"[1, 1, 1, 1, 1]",[],24689.0,67394.938,0.006930450499997361
"[2, 2, 0, 2, 0]",[],49417.928,255246.876,0.013325197000009633
"[0, 0, 2, 0, 2]",[],8599.0,32896.0,0.001982040000000096
"[1, 0, 0, 0, 0]",[],3544.928,3544.928,0.0009444710999999164
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.0042072966999988255
"[0, 0, 1, 0, 0]",[],1764.0,1764.0,0.0004210980000000032
"[0, 0, 0, 1, 0]",[],6171.01,6171.01,0.0016497727000000307
"[0, 0, 0, 0, 1]",[],3672.0,3672.0,0.0007624319999999319
"[1, 1, 1, 1, 1]",[],25318.928,82754.938,0.007035912499997265
"[2, 2, 0, 2, 0]",[],49410.928,264537.876,0.013325197000009637
"[0, 0, 2, 0, 2]",[],15340.0,58975.0,0.003111989999999201
"[1, 0, 0, 0, 0]",[],3544.928,3544.928,0.0009444710999999163
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.0042072966999988255
"[0, 0, 1, 0, 0]",[],1799.0,1799.0,0.0004261200000000033
"[0, 0, 0, 1, 0]",[],6212.01,6212.01,0.0016564687000000327
"[0, 0, 0, 0, 1]",[],3456.0,3456.0,0.0007256039999999421
"[1, 1, 1, 1, 1]",[],25765.0,57160.938,0.007111242499997249
"[2, 2, 0, 2, 0]",[],48775.0,159243.876,0.01321806100000973
"[0, 0, 2, 0, 2]",[],14759.0,55494.0,0.003013223999999297
"[1, 0, 0, 0, 0]",[],3544.928,3544.928,0.0009444710999999164
"[0, 1, 0, 0, 0]",[],15800.0,15800.0,0.0042072966999988255
"[0, 0, 1, 0, 0]",[],1764.0,1764.0,0.0004210980000000032
"[0, 0, 0, 1, 0]",[],6171.01,6171.01,0.0016497727000000307
"[0, 0, 0, 0, 1]",[],3672.0,3672.0,0.0007624319999999319
