experiment_num,timestamp,soc_config,scheduler,workload_name,job_list,job_probabilities,memory_bandwidth,arbitration_type,ave_latency,average_concurrent_jobs,completed_jobs,cumulative_execution_time,data_colocated,data_forwarded,data_from_memory,deadlines_met,deadlines_missed,edp,execution_time,injected_jobs,num_RELIEF_forwards,num_colocations,num_forwards,time_moving_memory,total_energy
1322,2025-12-02 09:25:24,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_N,mixed_2rx_2tx,"[[2,2]]",[],5280,exectime,312.25,2.25,4,1249.0,30608,51672,20720,0,4,4.04,828.0,4,0,64,70,0,0.004879
1323,2025-12-02 09:25:25,SoC.COMM_a1_A2_m1_f2_v2.txt,GEDF_N,mixed_3rx_3tx,"[[3,3]]",[],5280,exectime,409.666667,2.83,6,2458.0,37944,85476,31080,0,6,8.78,1205.0,6,0,89,112,0,0.007282
1324,2025-12-02 09:25:25,SoC.COMM_a1_A2_m1_f2_v2.txt,HetSched,single_tx,"[[0,1]]",[],5280,exectime,90.0,1.0,1,90.0,7104,13856,120,0,1,0.03,90.0,1,0,11,19,0,0.000353
1325,2025-12-02 09:25:26,SoC.COMM_a1_A2_m1_f2_v2.txt,HetSched,single_rx,"[[1,0]]",[],5280,exectime,408.0,1.0,1,408.0,7428,12752,10240,0,1,0.86,408.0,1,0,17,20,0,0.002118
1326,2025-12-02 09:25:26,SoC.COMM_a1_A2_m1_f2_v2.txt,HetSched,mixed_1rx_1tx,"[[1,1]]",[],5280,exectime,318.5,1.5,2,637.0,12260,28880,10360,0,2,1.01,414.0,2,0,32,35,0,0.00245
1327,2025-12-02 09:25:27,SoC.COMM_a1_A2_m1_f2_v2.txt,HetSched,mixed_2rx_1tx,"[[2,1]]",[],5280,exectime,403.666667,2.0,3,1211.0,24048,37272,20600,0,3,3.62,796.0,3,0,52,52,0,0.004547
1328,2025-12-02 09:25:27,SoC.COMM_a1_A2_m1_f2_v2.txt,HetSched,mixed_1rx_2tx,"[[1,2]]",[],5280,exectime,270.0,2.0,3,810.0,19652,42448,10480,0,3,1.34,479.0,3,0,47,50,0,0.002792
1329,2025-12-02 09:25:28,SoC.COMM_a1_A2_m1_f2_v2.txt,HetSched,mixed_2rx_2tx,"[[2,2]]",[],5280,exectime,323.0,2.5,4,1292.0,24872,57408,20720,0,4,4.21,862.0,4,0,63,71,0,0.004889
1330,2025-12-02 09:25:28,SoC.COMM_a1_A2_m1_f2_v2.txt,HetSched,mixed_3rx_3tx,"[[3,3]]",[],5280,exectime,397.5,3.0,6,2385.0,40612,82808,31080,0,6,8.86,1216.0,6,0,97,104,0,0.007285
1331,2025-12-02 09:25:29,SoC.COMM_a1_A3_m1_f3_v3.txt,RELIEF,single_tx,"[[0,1]]",[],5280,exectime,69.0,1.0,1,69.0,7248,13712,120,1,0,0.02,69.0,1,19,14,16,0,0.000349
1332,2025-12-02 09:25:29,SoC.COMM_a1_A3_m1_f3_v3.txt,RELIEF,single_rx,"[[1,0]]",[],5280,exectime,303.0,1.0,1,303.0,6304,13876,10240,1,0,0.64,303.0,1,22,14,23,0,0.002104
1333,2025-12-02 09:25:30,SoC.COMM_a1_A3_m1_f3_v3.txt,RELIEF,mixed_1rx_1tx,"[[1,1]]",[],5280,exectime,211.0,1.5,2,422.0,13392,27748,10360,1,1,0.77,316.0,2,40,29,38,0,0.002436
1334,2025-12-02 09:25:30,SoC.COMM_a1_A3_m1_f3_v3.txt,RELIEF,mixed_2rx_1tx,"[[2,1]]",[],5280,exectime,241.666667,1.33,3,725.0,19696,41624,20600,2,1,2.85,630.0,3,62,43,61,0,0.004527
