experiment_num,timestamp,soc_config,scheduler,workload_name,job_list,job_probabilities,memory_bandwidth,arbitration_type,ave_latency,average_concurrent_jobs,completed_jobs,cumulative_execution_time,data_colocated,data_forwarded,data_from_memory,deadlines_met,deadlines_missed,edp,execution_time,injected_jobs,num_RELIEF_forwards,num_colocations,num_forwards,time_moving_memory,total_energy
168,2025-12-02 09:15:11,SoC.COMM_a1_A5_m1_f1_v1.txt,GEDF_N,mixed_3rx_3tx,"[[3,3]]",[],5280,min,225.333333,2.0,6,1352.0,38372,85048,31080,2,4,6.32,868.0,6,0,72,129,0,0.007283
169,2025-12-02 09:15:12,SoC.COMM_a1_A5_m1_f1_v1.txt,HetSched,single_tx,"[[0,1]]",[],5280,min,119.0,1.0,1,119.0,10528,10432,120,0,1,0.04,119.0,1,0,16,14,0,0.000364
170,2025-12-02 09:15:12,SoC.COMM_a1_A5_m1_f1_v1.txt,HetSched,single_rx,"[[1,0]]",[],5280,min,238.0,1.0,1,238.0,5132,15048,10240,1,0,0.5,238.0,1,0,10,27,0,0.002097
171,2025-12-02 09:15:13,SoC.COMM_a1_A5_m1_f1_v1.txt,HetSched,mixed_1rx_1tx,"[[1,1]]",[],5280,min,178.5,1.5,2,357.0,14892,26248,10360,1,1,0.75,305.0,2,0,25,42,0,0.002448
172,2025-12-02 09:15:13,SoC.COMM_a1_A5_m1_f1_v1.txt,HetSched,mixed_2rx_1tx,"[[2,1]]",[],5280,min,198.333333,1.33,3,595.0,20024,41296,20600,2,1,2.56,565.0,3,0,35,69,0,0.004539
173,2025-12-02 09:15:14,SoC.COMM_a1_A5_m1_f1_v1.txt,HetSched,mixed_1rx_2tx,"[[1,2]]",[],5280,min,158.666667,1.33,3,476.0,25420,36680,10480,1,2,1.26,446.0,3,0,41,56,0,0.00282
174,2025-12-02 09:15:14,SoC.COMM_a1_A5_m1_f1_v1.txt,HetSched,mixed_2rx_2tx,"[[2,2]]",[],5280,min,190.75,1.5,4,763.0,30552,51728,20720,2,2,3.27,668.0,4,0,51,83,0,0.004898
175,2025-12-02 09:15:15,SoC.COMM_a1_A5_m1_f1_v1.txt,HetSched,mixed_3rx_3tx,"[[3,3]]",[],5280,min,225.166667,2.0,6,1351.0,38628,84792,31080,2,4,6.31,867.0,6,0,73,128,0,0.007281
176,2025-12-02 09:15:15,SoC.COMM_a1_A6_m1_f1_v1.txt,RELIEF,single_tx,"[[0,1]]",[],5280,min,119.0,1.0,1,119.0,10528,10432,120,0,1,0.04,119.0,1,19,16,14,0,0.000367
177,2025-12-02 09:15:16,SoC.COMM_a1_A6_m1_f1_v1.txt,RELIEF,single_rx,"[[1,0]]",[],5280,min,238.0,1.0,1,238.0,5132,15048,10240,1,0,0.5,238.0,1,28,10,27,0,0.002102
178,2025-12-02 09:15:16,SoC.COMM_a1_A6_m1_f1_v1.txt,RELIEF,mixed_1rx_1tx,"[[1,1]]",[],5280,min,178.5,1.5,2,357.0,15708,25432,10360,1,1,0.75,305.0,2,47,27,40,0,0.002455
179,2025-12-02 09:15:17,SoC.COMM_a1_A6_m1_f1_v1.txt,RELIEF,mixed_2rx_1tx,"[[2,1]]",[],5280,min,198.333333,1.33,3,595.0,20840,40480,20600,2,1,2.57,565.0,3,75,37,67,0,0.004555
180,2025-12-02 09:15:17,SoC.COMM_a1_A6_m1_f1_v1.txt,RELIEF,mixed_1rx_2tx,"[[1,2]]",[],5280,min,158.666667,1.33,3,476.0,26236,35864,10480,1,2,1.26,446.0,3,66,43,54,0,0.002831
181,2025-12-02 09:15:18,SoC.COMM_a1_A6_m1_f1_v1.txt,RELIEF,mixed_2rx_2tx,"[[2,2]]",[],5280,min,190.75,1.5,4,763.0,30088,52192,20720,2,2,3.28,668.0,4,93,52,82,0,0.004916
182,2025-12-02 09:15:19,SoC.COMM_a1_A6_m1_f1_v1.txt,RELIEF,mixed_3rx_3tx,"[[3,3]]",[],5280,min,215.0,2.0,6,1290.0,41908,81512,31080,3,3,5.97,819.0,6,131,75,126,0,0.007288
183,2025-12-02 09:15:19,SoC.COMM_a1_A6_m1_f1_v1.txt,LL,single_tx,"[[0,1]]",[],5280,min,119.0,1.0,1,119.0,10528,10432,120,0,1,0.04,119.0,1,0,16,14,0,0.000367
184,2025-12-02 09:15:20,SoC.COMM_a1_A6_m1_f1_v1.txt,LL,single_rx,"[[1,0]]",[],5280,min,238.0,1.0,1,238.0,5132,15048,10240,1,0,0.5,238.0,1,0,10,27,0,0.002102
185,2025-12-02 09:15:20,SoC.COMM_a1_A6_m1_f1_v1.txt,LL,mixed_1rx_1tx,"[[1,1]]",[],5280,min,178.5,1.5,2,357.0,15708,25432,10360,1,1,0.75,305.0,2,0,27,40,0,0.002455
186,2025-12-02 09:15:21,SoC.COMM_a1_A6_m1_f1_v1.txt,LL,mixed_2rx_1tx,"[[2,1]]",[],5280,min,198.333333,1.33,3,595.0,20840,40480,20600,2,1,2.57,565.0,3,0,37,67,0,0.004555
187,2025-12-02 09:15:21,SoC.COMM_a1_A6_m1_f1_v1.txt,LL,mixed_1rx_2tx,"[[1,2]]",[],5280,min,158.666667,1.33,3,476.0,26236,35864,10480,1,2,1.26,446.0,3,0,43,54,0,0.002831
188,2025-12-02 09:15:22,SoC.COMM_a1_A6_m1_f1_v1.txt,LL,mixed_2rx_2tx,"[[2,2]]",[],5280,min,190.75,1.5,4,763.0,30088,52192,20720,2,2,3.28,668.0,4,0,52,82,0,0.004916
189,2025-12-02 09:15:22,SoC.COMM_a1_A6_m1_f1_v1.txt,LL,mixed_3rx_3tx,"[[3,3]]",[],5280,min,215.0,2.0,6,1290.0,41908,81512,31080,3,3,5.97,819.0,6,0,75,126,0,0.007288
190,2025-12-02 09:15:23,SoC.COMM_a1_A6_m1_f1_v1.txt,GEDF_D,single_tx,"[[0,1]]",[],5280,min,119.0,1.0,1,119.0,10528,10432,120,0,1,0.04,119.0,1,0,16,14,0,0.000367
191,2025-12-02 09:15:23,SoC.COMM_a1_A6_m1_f1_v1.txt,GEDF_D,single_rx,"[[1,0]]",[],5280,min,238.0,1.0,1,238.0,5132,15048,10240,1,0,0.5,238.0,1,0,10,27,0,0.002102
192,2025-12-02 09:15:24,SoC.COMM_a1_A6_m1_f1_v1.txt,GEDF_D,mixed_1rx_1tx,"[[1,1]]",[],5280,min,178.5,1.5,2,357.0,15708,25432,10360,1,1,0.75,305.0,2,0,27,40,0,0.002455
193,2025-12-02 09:15:24,SoC.COMM_a1_A6_m1_f1_v1.txt,GEDF_D,mixed_2rx_1tx,"[[2,1]]",[],5280,min,198.333333,1.33,3,595.0,20840,40480,20600,2,1,2.57,565.0,3,0,37,67,0,0.004555
194,2025-12-02 09:15:25,SoC.COMM_a1_A6_m1_f1_v1.txt,GEDF_D,mixed_1rx_2tx,"[[1,2]]",[],5280,min,158.666667,1.33,3,476.0,26236,35864,10480,1,2,1.26,446.0,3,0,43,54,0,0.002831
195,2025-12-02 09:15:26,SoC.COMM_a1_A6_m1_f1_v1.txt,GEDF_D,mixed_2rx_2tx,"[[2,2]]",[],5280,min,190.75,1.5,4,763.0,30088,52192,20720,2,2,3.28,668.0,4,0,52,82,0,0.004916
196,2025-12-02 09:15:26,SoC.COMM_a1_A6_m1_f1_v1.txt,GEDF_D,mixed_3rx_3tx,"[[3,3]]",[],5280,min,238.5,2.0,6,1431.0,44756,78664,31080,1,5,6.22,852.0,6,0,83,118,0,0.007298
197,2025-12-02 09:15:27,SoC.COMM_a1_A6_m1_f1_v1.txt,GEDF_N,single_tx,"[[0,1]]",[],5280,min,119.0,1.0,1,119.0,10528,10432,120,0,1,0.04,119.0,1,0,16,14,0,0.000367
198,2025-12-02 09:15:27,SoC.COMM_a1_A6_m1_f1_v1.txt,GEDF_N,single_rx,"[[1,0]]",[],5280,min,238.0,1.0,1,238.0,5132,15048,10240,1,0,0.5,238.0,1,0,10,27,0,0.002102
199,2025-12-02 09:15:28,SoC.COMM_a1_A6_m1_f1_v1.txt,GEDF_N,mixed_1rx_1tx,"[[1,1]]",[],5280,min,178.5,1.5,2,357.0,15708,25432,10360,1,1,0.75,305.0,2,0,27,40,0,0.002455
200,2025-12-02 09:15:28,SoC.COMM_a1_A6_m1_f1_v1.txt,GEDF_N,mixed_2rx_1tx,"[[2,1]]",[],5280,min,198.333333,1.33,3,595.0,20840,40480,20600,2,1,2.57,565.0,3,0,37,67,0,0.004555
201,2025-12-02 09:15:29,SoC.COMM_a1_A6_m1_f1_v1.txt,GEDF_N,mixed_1rx_2tx,"[[1,2]]",[],5280,min,158.666667,1.33,3,476.0,26236,35864,10480,1,2,1.26,446.0,3,0,43,54,0,0.002831
202,2025-12-02 09:15:29,SoC.COMM_a1_A6_m1_f1_v1.txt,GEDF_N,mixed_2rx_2tx,"[[2,2]]",[],5280,min,190.75,1.5,4,763.0,30088,52192,20720,2,2,3.28,668.0,4,0,52,82,0,0.004916
203,2025-12-02 09:15:30,SoC.COMM_a1_A6_m1_f1_v1.txt,GEDF_N,mixed_3rx_3tx,"[[3,3]]",[],5280,min,215.0,2.0,6,1290.0,41908,81512,31080,3,3,5.97,819.0,6,0,75,126,0,0.007288
204,2025-12-02 09:15:30,SoC.COMM_a1_A6_m1_f1_v1.txt,HetSched,single_tx,"[[0,1]]",[],5280,min,119.0,1.0,1,119.0,10528,10432,120,0,1,0.04,119.0,1,0,16,14,0,0.000367
205,2025-12-02 09:15:31,SoC.COMM_a1_A6_m1_f1_v1.txt,HetSched,single_rx,"[[1,0]]",[],5280,min,238.0,1.0,1,238.0,5132,15048,10240,1,0,0.5,238.0,1,0,10,27,0,0.002102
206,2025-12-02 09:15:31,SoC.COMM_a1_A6_m1_f1_v1.txt,HetSched,mixed_1rx_1tx,"[[1,1]]",[],5280,min,178.5,1.5,2,357.0,15708,25432,10360,1,1,0.75,305.0,2,0,27,40,0,0.002455
207,2025-12-02 09:15:32,SoC.COMM_a1_A6_m1_f1_v1.txt,HetSched,mixed_2rx_1tx,"[[2,1]]",[],5280,min,198.333333,1.33,3,595.0,20840,40480,20600,2,1,2.57,565.0,3,0,37,67,0,0.004555
208,2025-12-02 09:15:32,SoC.COMM_a1_A6_m1_f1_v1.txt,HetSched,mixed_1rx_2tx,"[[1,2]]",[],5280,min,158.666667,1.33,3,476.0,26236,35864,10480,1,2,1.26,446.0,3,0,43,54,0,0.002831
209,2025-12-02 09:15:33,SoC.COMM_a1_A6_m1_f1_v1.txt,HetSched,mixed_2rx_2tx,"[[2,2]]",[],5280,min,190.75,1.5,4,763.0,30088,52192,20720,2,2,3.28,668.0,4,0,52,82,0,0.004916
210,2025-12-02 09:15:34,SoC.COMM_a1_A6_m1_f1_v1.txt,HetSched,mixed_3rx_3tx,"[[3,3]]",[],5280,min,215.0,2.0,6,1290.0,41908,81512,31080,3,3,5.97,819.0,6,0,75,126,0,0.007288
211,2025-12-02 09:15:34,SoC.COMM_a1_A1_m1_f4_v1.txt,RELIEF,single_tx,"[[0,1]]",[],5280,min,123.0,1.0,1,123.0,10720,10240,120,0,1,0.04,123.0,1,19,20,10,0,0.000357
212,2025-12-02 09:15:35,SoC.COMM_a1_A1_m1_f4_v1.txt,RELIEF,single_rx,"[[1,0]]",[],5280,min,657.0,1.0,1,657.0,9580,10600,10240,0,1,1.42,657.0,1,21,21,16,0,0.002157
213,2025-12-02 09:15:35,SoC.COMM_a1_A1_m1_f4_v1.txt,RELIEF,mixed_1rx_1tx,"[[1,1]]",[],5280,min,681.5,1.5,2,1363.0,20300,20840,10360,0,2,1.95,777.0,2,37,41,26,0,0.00251
214,2025-12-02 09:15:36,SoC.COMM_a1_A1_m1_f4_v1.txt,RELIEF,mixed_2rx_1tx,"[[2,1]]",[],5280,min,823.666667,2.0,3,2471.0,29880,31440,20600,0,3,6.68,1435.0,3,61,62,42,0,0.004654
215,2025-12-02 09:15:36,SoC.COMM_a1_A1_m1_f4_v1.txt,RELIEF,mixed_1rx_2tx,"[[1,2]]",[],5280,min,645.666667,2.0,3,1937.0,31020,31080,10480,0,3,2.58,901.0,3,55,61,36,0,0.002865
216,2025-12-02 09:15:37,SoC.COMM_a1_A1_m1_f4_v1.txt,RELIEF,mixed_2rx_2tx,"[[2,2]]",[],5280,min,816.25,2.5,4,3265.0,40600,41680,20720,0,4,7.8,1558.0,4,79,82,52,0,0.005005
217,2025-12-02 09:15:37,SoC.COMM_a1_A1_m1_f4_v1.txt,RELIEF,mixed_3rx_3tx,"[[3,3]]",[],5280,min,1188.5,3.5,6,7131.0,60900,62520,31080,0,6,17.46,2332.0,6,118,123,78,0,0.007486
218,2025-12-02 09:15:38,SoC.COMM_a1_A1_m1_f4_v1.txt,LL,single_tx,"[[0,1]]",[],5280,min,124.0,1.0,1,124.0,10720,10240,120,0,1,0.04,124.0,1,0,20,10,0,0.000357
219,2025-12-02 09:15:38,SoC.COMM_a1_A1_m1_f4_v1.txt,LL,single_rx,"[[1,0]]",[],5280,min,657.0,1.0,1,657.0,9580,10600,10240,0,1,1.42,657.0,1,0,21,16,0,0.002157
220,2025-12-02 09:15:39,SoC.COMM_a1_A1_m1_f4_v1.txt,LL,mixed_1rx_1tx,"[[1,1]]",[],5280,min,631.0,1.5,2,1262.0,20300,20840,10360,0,2,1.96,780.0,2,0,41,26,0,0.002514
221,2025-12-02 09:15:39,SoC.COMM_a1_A1_m1_f4_v1.txt,LL,mixed_2rx_1tx,"[[2,1]]",[],5280,min,791.0,2.0,3,2373.0,29880,31440,20600,0,3,6.68,1435.0,3,0,62,42,0,0.004655
222,2025-12-02 09:15:40,SoC.COMM_a1_A1_m1_f4_v1.txt,LL,mixed_1rx_2tx,"[[1,2]]",[],5280,min,614.666667,2.0,3,1844.0,31020,31080,10480,0,3,2.58,901.0,3,0,61,36,0,0.002867
223,2025-12-02 09:15:40,SoC.COMM_a1_A1_m1_f4_v1.txt,LL,mixed_2rx_2tx,"[[2,2]]",[],5280,min,762.25,2.5,4,3049.0,40600,41680,20720,0,4,7.79,1557.0,4,0,82,52,0,0.005006
224,2025-12-02 09:15:41,SoC.COMM_a1_A1_m1_f4_v1.txt,LL,mixed_3rx_3tx,"[[3,3]]",[],5280,min,1046.5,3.5,6,6279.0,60900,62520,31080,0,6,17.48,2335.0,6,0,123,78,0,0.007488
225,2025-12-02 09:15:42,SoC.COMM_a1_A1_m1_f4_v1.txt,GEDF_D,single_tx,"[[0,1]]",[],5280,min,124.0,1.0,1,124.0,10720,10240,120,0,1,0.04,124.0,1,0,20,10,0,0.000357
226,2025-12-02 09:15:42,SoC.COMM_a1_A1_m1_f4_v1.txt,GEDF_D,single_rx,"[[1,0]]",[],5280,min,657.0,1.0,1,657.0,9580,10600,10240,0,1,1.42,657.0,1,0,21,16,0,0.002157
227,2025-12-02 09:15:43,SoC.COMM_a1_A1_m1_f4_v1.txt,GEDF_D,mixed_1rx_1tx,"[[1,1]]",[],5280,min,482.0,1.5,2,964.0,20300,20840,10360,0,2,1.96,780.0,2,0,41,26,0,0.002514
228,2025-12-02 09:15:43,SoC.COMM_a1_A1_m1_f4_v1.txt,GEDF_D,mixed_2rx_1tx,"[[2,1]]",[],5280,min,881.666667,2.0,3,2645.0,29880,31440,20600,0,3,6.68,1435.0,3,0,62,42,0,0.004656
229,2025-12-02 09:15:44,SoC.COMM_a1_A1_m1_f4_v1.txt,GEDF_D,mixed_1rx_2tx,"[[1,2]]",[],5280,min,443.0,2.0,3,1329.0,31020,31080,10480,0,3,2.59,903.0,3,0,61,36,0,0.002866
230,2025-12-02 09:15:44,SoC.COMM_a1_A1_m1_f4_v1.txt,GEDF_D,mixed_2rx_2tx,"[[2,2]]",[],5280,min,769.5,2.5,4,3078.0,40600,41680,20720,0,4,7.79,1557.0,4,0,82,52,0,0.005004
231,2025-12-02 09:15:45,SoC.COMM_a1_A1_m1_f4_v1.txt,GEDF_D,mixed_3rx_3tx,"[[3,3]]",[],5280,min,1111.0,3.33,6,6666.0,59268,62520,32712,0,6,17.44,2332.0,6,0,119,78,0,0.007479
232,2025-12-02 09:15:45,SoC.COMM_a1_A1_m1_f4_v1.txt,GEDF_N,single_tx,"[[0,1]]",[],5280,min,124.0,1.0,1,124.0,10720,10240,120,0,1,0.04,124.0,1,0,20,10,0,0.000357
233,2025-12-02 09:15:46,SoC.COMM_a1_A1_m1_f4_v1.txt,GEDF_N,single_rx,"[[1,0]]",[],5280,min,657.0,1.0,1,657.0,9580,10600,10240,0,1,1.42,657.0,1,0,21,16,0,0.002157
234,2025-12-02 09:15:46,SoC.COMM_a1_A1_m1_f4_v1.txt,GEDF_N,mixed_1rx_1tx,"[[1,1]]",[],5280,min,626.0,1.5,2,1252.0,20300,20840,10360,0,2,1.96,780.0,2,0,41,26,0,0.002515
235,2025-12-02 09:15:47,SoC.COMM_a1_A1_m1_f4_v1.txt,GEDF_N,mixed_2rx_1tx,"[[2,1]]",[],5280,min,796.0,2.0,3,2388.0,29880,31440,20600,0,3,6.68,1435.0,3,0,62,42,0,0.004656
236,2025-12-02 09:15:47,SoC.COMM_a1_A1_m1_f4_v1.txt,GEDF_N,mixed_1rx_2tx,"[[1,2]]",[],5280,min,619.666667,2.0,3,1859.0,31020,31080,10480,0,3,2.58,901.0,3,0,61,36,0,0.002868
237,2025-12-02 09:15:48,SoC.COMM_a1_A1_m1_f4_v1.txt,GEDF_N,mixed_2rx_2tx,"[[2,2]]",[],5280,min,766.0,2.5,4,3064.0,40600,41680,20720,0,4,7.8,1557.0,4,0,82,52,0,0.005007
238,2025-12-02 09:15:49,SoC.COMM_a1_A1_m1_f4_v1.txt,GEDF_N,mixed_3rx_3tx,"[[3,3]]",[],5280,min,981.5,3.5,6,5889.0,60900,62520,31080,0,6,17.48,2335.0,6,0,123,78,0,0.007487
239,2025-12-02 09:15:49,SoC.COMM_a1_A1_m1_f4_v1.txt,HetSched,single_tx,"[[0,1]]",[],5280,min,135.0,1.0,1,135.0,10720,10240,120,0,1,0.05,135.0,1,0,20,10,0,0.000359
240,2025-12-02 09:15:50,SoC.COMM_a1_A1_m1_f4_v1.txt,HetSched,single_rx,"[[1,0]]",[],5280,min,657.0,1.0,1,657.0,9580,10600,10240,0,1,1.42,657.0,1,0,21,16,0,0.002157
241,2025-12-02 09:15:50,SoC.COMM_a1_A1_m1_f4_v1.txt,HetSched,mixed_1rx_1tx,"[[1,1]]",[],5280,min,634.0,1.5,2,1268.0,20300,20840,10360,0,2,1.98,789.0,2,0,41,26,0,0.002513
242,2025-12-02 09:15:51,SoC.COMM_a1_A1_m1_f4_v1.txt,HetSched,mixed_2rx_1tx,"[[2,1]]",[],5280,min,793.0,2.0,3,2379.0,29880,31440,20600,0,3,6.68,1435.0,3,0,62,42,0,0.004653
243,2025-12-02 09:15:51,SoC.COMM_a1_A1_m1_f4_v1.txt,HetSched,mixed_1rx_2tx,"[[1,2]]",[],5280,min,618.666667,2.0,3,1856.0,31020,31080,10480,0,3,2.62,912.0,3,0,61,36,0,0.002867
244,2025-12-02 09:15:52,SoC.COMM_a1_A1_m1_f4_v1.txt,HetSched,mixed_2rx_2tx,"[[2,2]]",[],5280,min,758.75,2.5,4,3035.0,40600,41680,20720,0,4,7.79,1557.0,4,0,82,52,0,0.005004
245,2025-12-02 09:15:52,SoC.COMM_a1_A1_m1_f4_v1.txt,HetSched,mixed_3rx_3tx,"[[3,3]]",[],5280,min,974.166667,3.5,6,5845.0,60132,62520,31848,0,6,17.47,2335.0,6,0,122,78,0,0.007483
246,2025-12-02 09:15:53,SoC.COMM_a1_A1_m1_f5_v1.txt,RELIEF,single_tx,"[[0,1]]",[],5280,min,123.0,1.0,1,123.0,10720,10240,120,0,1,0.04,123.0,1,19,20,10,0,0.000357
247,2025-12-02 09:15:53,SoC.COMM_a1_A1_m1_f5_v1.txt,RELIEF,single_rx,"[[1,0]]",[],5280,min,657.0,1.0,1,657.0,9580,10600,10240,0,1,1.42,657.0,1,21,21,16,0,0.002157
248,2025-12-02 09:15:54,SoC.COMM_a1_A1_m1_f5_v1.txt,RELIEF,mixed_1rx_1tx,"[[1,1]]",[],5280,min,681.5,1.5,2,1363.0,20300,20840,10360,0,2,1.95,777.0,2,37,41,26,0,0.00251
249,2025-12-02 09:15:55,SoC.COMM_a1_A1_m1_f5_v1.txt,RELIEF,mixed_2rx_1tx,"[[2,1]]",[],5280,min,823.666667,2.0,3,2471.0,29880,31440,20600,0,3,6.68,1435.0,3,61,62,42,0,0.004654
250,2025-12-02 09:15:55,SoC.COMM_a1_A1_m1_f5_v1.txt,RELIEF,mixed_1rx_2tx,"[[1,2]]",[],5280,min,645.666667,2.0,3,1937.0,31020,31080,10480,0,3,2.58,901.0,3,55,61,36,0,0.002865
251,2025-12-02 09:15:56,SoC.COMM_a1_A1_m1_f5_v1.txt,RELIEF,mixed_2rx_2tx,"[[2,2]]",[],5280,min,816.25,2.5,4,3265.0,40600,41680,20720,0,4,7.8,1558.0,4,79,82,52,0,0.005005
252,2025-12-02 09:15:56,SoC.COMM_a1_A1_m1_f5_v1.txt,RELIEF,mixed_3rx_3tx,"[[3,3]]",[],5280,min,1188.5,3.5,6,7131.0,60900,62520,31080,0,6,17.46,2332.0,6,118,123,78,0,0.007486
253,2025-12-02 09:15:57,SoC.COMM_a1_A1_m1_f5_v1.txt,LL,single_tx,"[[0,1]]",[],5280,min,123.0,1.0,1,123.0,10720,10240,120,0,1,0.04,123.0,1,0,20,10,0,0.000357
254,2025-12-02 09:15:57,SoC.COMM_a1_A1_m1_f5_v1.txt,LL,single_rx,"[[1,0]]",[],5280,min,657.0,1.0,1,657.0,9580,10600,10240,0,1,1.42,657.0,1,0,21,16,0,0.002157
255,2025-12-02 09:15:58,SoC.COMM_a1_A1_m1_f5_v1.txt,LL,mixed_1rx_1tx,"[[1,1]]",[],5280,min,631.0,1.5,2,1262.0,20300,20840,10360,0,2,1.96,780.0,2,0,41,26,0,0.002514
256,2025-12-02 09:15:58,SoC.COMM_a1_A1_m1_f5_v1.txt,LL,mixed_2rx_1tx,"[[2,1]]",[],5280,min,791.0,2.0,3,2373.0,29880,31440,20600,0,3,6.68,1435.0,3,0,62,42,0,0.004655
257,2025-12-02 09:15:59,SoC.COMM_a1_A1_m1_f5_v1.txt,LL,mixed_1rx_2tx,"[[1,2]]",[],5280,min,614.333333,2.0,3,1843.0,31020,31080,10480,0,3,2.58,900.0,3,0,61,36,0,0.002867
258,2025-12-02 09:15:59,SoC.COMM_a1_A1_m1_f5_v1.txt,LL,mixed_2rx_2tx,"[[2,2]]",[],5280,min,762.25,2.5,4,3049.0,40600,41680,20720,0,4,7.79,1557.0,4,0,82,52,0,0.005006
259,2025-12-02 09:16:00,SoC.COMM_a1_A1_m1_f5_v1.txt,LL,mixed_3rx_3tx,"[[3,3]]",[],5280,min,1046.5,3.5,6,6279.0,60900,62520,31080,0,6,17.48,2335.0,6,0,123,78,0,0.007488
260,2025-12-02 09:16:01,SoC.COMM_a1_A1_m1_f5_v1.txt,GEDF_D,single_tx,"[[0,1]]",[],5280,min,123.0,1.0,1,123.0,10720,10240,120,0,1,0.04,123.0,1,0,20,10,0,0.000357
261,2025-12-02 09:16:01,SoC.COMM_a1_A1_m1_f5_v1.txt,GEDF_D,single_rx,"[[1,0]]",[],5280,min,657.0,1.0,1,657.0,9580,10600,10240,0,1,1.42,657.0,1,0,21,16,0,0.002157
262,2025-12-02 09:16:02,SoC.COMM_a1_A1_m1_f5_v1.txt,GEDF_D,mixed_1rx_1tx,"[[1,1]]",[],5280,min,482.0,1.5,2,964.0,20300,20840,10360,0,2,1.96,780.0,2,0,41,26,0,0.002514
263,2025-12-02 09:16:02,SoC.COMM_a1_A1_m1_f5_v1.txt,GEDF_D,mixed_2rx_1tx,"[[2,1]]",[],5280,min,881.666667,2.0,3,2645.0,29880,31440,20600,0,3,6.68,1435.0,3,0,62,42,0,0.004656
264,2025-12-02 09:16:03,SoC.COMM_a1_A1_m1_f5_v1.txt,GEDF_D,mixed_1rx_2tx,"[[1,2]]",[],5280,min,443.0,2.0,3,1329.0,31020,31080,10480,0,3,2.59,903.0,3,0,61,36,0,0.002866
265,2025-12-02 09:16:03,SoC.COMM_a1_A1_m1_f5_v1.txt,GEDF_D,mixed_2rx_2tx,"[[2,2]]",[],5280,min,769.5,2.5,4,3078.0,40600,41680,20720,0,4,7.79,1557.0,4,0,82,52,0,0.005004
266,2025-12-02 09:16:04,SoC.COMM_a1_A1_m1_f5_v1.txt,GEDF_D,mixed_3rx_3tx,"[[3,3]]",[],5280,min,1111.0,3.33,6,6666.0,59268,62520,32712,0,6,17.44,2332.0,6,0,119,78,0,0.007479
267,2025-12-02 09:16:04,SoC.COMM_a1_A1_m1_f5_v1.txt,GEDF_N,single_tx,"[[0,1]]",[],5280,min,123.0,1.0,1,123.0,10720,10240,120,0,1,0.04,123.0,1,0,20,10,0,0.000357
268,2025-12-02 09:16:05,SoC.COMM_a1_A1_m1_f5_v1.txt,GEDF_N,single_rx,"[[1,0]]",[],5280,min,657.0,1.0,1,657.0,9580,10600,10240,0,1,1.42,657.0,1,0,21,16,0,0.002157
269,2025-12-02 09:16:05,SoC.COMM_a1_A1_m1_f5_v1.txt,GEDF_N,mixed_1rx_1tx,"[[1,1]]",[],5280,min,626.0,1.5,2,1252.0,20300,20840,10360,0,2,1.96,780.0,2,0,41,26,0,0.002515
270,2025-12-02 09:16:06,SoC.COMM_a1_A1_m1_f5_v1.txt,GEDF_N,mixed_2rx_1tx,"[[2,1]]",[],5280,min,796.0,2.0,3,2388.0,29880,31440,20600,0,3,6.68,1435.0,3,0,62,42,0,0.004656
271,2025-12-02 09:16:06,SoC.COMM_a1_A1_m1_f5_v1.txt,GEDF_N,mixed_1rx_2tx,"[[1,2]]",[],5280,min,619.333333,2.0,3,1858.0,31020,31080,10480,0,3,2.58,900.0,3,0,61,36,0,0.002868
272,2025-12-02 09:16:07,SoC.COMM_a1_A1_m1_f5_v1.txt,GEDF_N,mixed_2rx_2tx,"[[2,2]]",[],5280,min,766.0,2.5,4,3064.0,40600,41680,20720,0,4,7.8,1557.0,4,0,82,52,0,0.005007
273,2025-12-02 09:16:08,SoC.COMM_a1_A1_m1_f5_v1.txt,GEDF_N,mixed_3rx_3tx,"[[3,3]]",[],5280,min,981.5,3.5,6,5889.0,60900,62520,31080,0,6,17.48,2335.0,6,0,123,78,0,0.007487
274,2025-12-02 09:16:08,SoC.COMM_a1_A1_m1_f5_v1.txt,HetSched,single_tx,"[[0,1]]",[],5280,min,135.0,1.0,1,135.0,10720,10240,120,0,1,0.05,135.0,1,0,20,10,0,0.000359
275,2025-12-02 09:16:09,SoC.COMM_a1_A1_m1_f5_v1.txt,HetSched,single_rx,"[[1,0]]",[],5280,min,657.0,1.0,1,657.0,9580,10600,10240,0,1,1.42,657.0,1,0,21,16,0,0.002157
276,2025-12-02 09:16:09,SoC.COMM_a1_A1_m1_f5_v1.txt,HetSched,mixed_1rx_1tx,"[[1,1]]",[],5280,min,634.0,1.5,2,1268.0,20300,20840,10360,0,2,1.98,789.0,2,0,41,26,0,0.002513
277,2025-12-02 09:16:10,SoC.COMM_a1_A1_m1_f5_v1.txt,HetSched,mixed_2rx_1tx,"[[2,1]]",[],5280,min,793.0,2.0,3,2379.0,29880,31440,20600,0,3,6.68,1435.0,3,0,62,42,0,0.004653
278,2025-12-02 09:16:10,SoC.COMM_a1_A1_m1_f5_v1.txt,HetSched,mixed_1rx_2tx,"[[1,2]]",[],5280,min,618.666667,2.0,3,1856.0,31020,31080,10480,0,3,2.62,912.0,3,0,61,36,0,0.002867
