experiment_num,timestamp,soc_config,scheduler,workload_name,job_list,job_probabilities,memory_bandwidth,arbitration_type,ave_latency,average_concurrent_jobs,completed_jobs,cumulative_execution_time,data_colocated,data_forwarded,data_from_memory,deadlines_met,deadlines_missed,edp,execution_time,injected_jobs,num_RELIEF_forwards,num_colocations,num_forwards,time_moving_memory,total_energy
876,2025-12-02 09:01:16,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,HetSched,single_harris,"[[0,0,0,1,0]]",[],5280,random,4930.01,1.0,1,4930.01,131072,966656,344956,1,0,7.11,4930.01,1,0,2,15,0,0.001442
877,2025-12-02 09:01:17,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,HetSched,single_lstm,"[[0,0,0,0,1]]",[],5280,random,4961.0,1.0,1,4961.0,2883584,3407872,9961472,1,0,4.85,4961.0,1,0,44,52,0,0.000978
878,2025-12-02 09:01:18,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,HetSched,mixed_balanced,"[[1,1,1,1,1]]",[],5280,random,11360.3876,3.0,5,56801.94,5570560,6717440,22514712,2,3,123.43,20052.0,5,0,85,103,0,0.006155
879,2025-12-02 09:01:19,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,HetSched,mixed_vision_heavy,"[[2,2,0,2,0]]",[],5280,random,21122.312667,3.5,6,126733.88,458752,3178496,5150768,2,4,312.55,30678.01,6,0,7,50,0,0.010188
880,2025-12-02 09:01:20,SoC.i2_g2_cv2_h2_e2_c2_el2.txt,HetSched,mixed_ml_heavy,"[[0,0,2,0,2]]",[],5280,random,13333.5,2.5,4,53334.0,11796480,5242880,43778048,0,4,64.45,18067.0,4,0,180,80,0,0.003567
881,2025-12-02 09:01:21,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,RELIEF,single_canny,"[[1,0,0,0,0]]",[],5280,random,3084.928,1.0,1,3084.93,131072,638976,148144,1,0,2.68,3084.93,1,9,2,10,0,0.000867
882,2025-12-02 09:01:21,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,RELIEF,single_deblur,"[[0,1,0,0,0]]",[],5280,random,16008.0,1.0,1,16008.0,65536,1753088,214508,1,0,67.89,16008.0,1,22,1,27,0,0.004241
883,2025-12-02 09:01:22,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,RELIEF,single_gru,"[[0,0,1,0,0]]",[],5280,random,3461.0,1.0,1,3461.0,2621440,5242880,6291456,1,0,2.44,3461.0,1,100,40,80,0,0.000706
884,2025-12-02 09:01:23,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,RELIEF,single_harris,"[[0,0,0,1,0]]",[],5280,random,4159.01,1.0,1,4159.01,131072,966656,344956,1,0,5.46,4159.01,1,13,2,15,0,0.001312
885,2025-12-02 09:01:23,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,RELIEF,single_lstm,"[[0,0,0,0,1]]",[],5280,random,5002.0,1.0,1,5002.0,2686976,5242880,8323072,1,0,4.93,5002.0,1,96,41,80,0,0.000985
886,2025-12-02 09:01:24,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,RELIEF,mixed_balanced,"[[1,1,1,1,1]]",[],5280,random,14878.5876,3.0,5,74392.94,4915200,7553024,22334488,2,3,144.95,22231.0,5,152,75,116,0,0.00652
887,2025-12-02 09:01:25,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,RELIEF,mixed_vision_heavy,"[[2,2,0,2,0]]",[],5280,random,13828.646,3.5,6,82971.88,327680,4423680,4036656,4,2,205.46,23053.0,6,67,5,69,0,0.008913
888,2025-12-02 09:01:27,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,RELIEF,mixed_ml_heavy,"[[0,0,2,0,2]]",[],5280,random,34526.0,2.5,4,138104.0,10354688,5963776,44498944,0,4,231.33,35589.0,4,230,158,91,0,0.0065
889,2025-12-02 09:01:28,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,single_canny,"[[1,0,0,0,0]]",[],5280,random,3084.928,1.0,1,3084.93,131072,638976,148144,1,0,2.68,3084.93,1,0,2,10,0,0.000867
890,2025-12-02 09:01:29,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,single_deblur,"[[0,1,0,0,0]]",[],5280,random,16008.0,1.0,1,16008.0,65536,1753088,214508,1,0,67.89,16008.0,1,0,1,27,0,0.004241
891,2025-12-02 09:01:29,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,single_gru,"[[0,0,1,0,0]]",[],5280,random,3342.0,1.0,1,3342.0,2228224,5570560,6356992,1,0,2.29,3342.0,1,0,34,85,0,0.000686
892,2025-12-02 09:01:30,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,single_harris,"[[0,0,0,1,0]]",[],5280,random,4159.01,1.0,1,4159.01,131072,966656,344956,1,0,5.46,4159.01,1,0,2,15,0,0.001312
893,2025-12-02 09:01:31,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,single_lstm,"[[0,0,0,0,1]]",[],5280,random,5679.0,1.0,1,5679.0,2031616,5373952,8847360,1,0,6.23,5679.0,1,0,31,82,0,0.001097
894,2025-12-02 09:01:32,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,mixed_balanced,"[[1,1,1,1,1]]",[],5280,random,15016.1876,3.0,5,75080.94,4063232,7290880,23448600,2,3,147.56,22487.0,5,0,62,112,0,0.006562
895,2025-12-02 09:01:33,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,mixed_vision_heavy,"[[2,2,0,2,0]]",[],5280,random,13829.146,3.5,6,82974.88,262144,4423680,4102192,4,2,205.32,23041.0,6,0,4,69,0,0.008911
896,2025-12-02 09:01:35,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,LL,mixed_ml_heavy,"[[0,0,2,0,2]]",[],5280,random,41787.5,2.5,4,167150.0,4390912,4849664,51576832,0,4,330.59,42847.0,4,0,67,74,0,0.007715
897,2025-12-02 09:01:35,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,single_canny,"[[1,0,0,0,0]]",[],5280,random,3107.928,1.0,1,3107.93,131072,638976,148144,1,0,2.71,3107.93,1,0,2,10,0,0.000871
898,2025-12-02 09:01:36,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,single_deblur,"[[0,1,0,0,0]]",[],5280,random,16008.0,1.0,1,16008.0,65536,1753088,214508,1,0,67.89,16008.0,1,0,1,27,0,0.004241
899,2025-12-02 09:01:37,SoC.i3_g3_cv3_h3_e3_c3_el3.txt,GEDF_D,single_gru,"[[0,0,1,0,0]]",[],5280,random,3912.0,1.0,1,3912.0,1376256,5308416,7471104,1,0,3.06,3912.0,1,0,21,81,0,0.000781
