experiment_num,timestamp,soc_config,scheduler,workload_name,job_list,job_probabilities,memory_bandwidth,arbitration_type,ave_latency,average_concurrent_jobs,completed_jobs,cumulative_execution_time,data_colocated,data_forwarded,data_from_memory,deadlines_met,deadlines_missed,edp,execution_time,injected_jobs,num_RELIEF_forwards,num_colocations,num_forwards,time_moving_memory,total_energy
484,2025-12-02 09:18:01,SoC.COMM_a1_A2_m1_f2_v2.txt,HetSched,single_tx,"[[0,1]]",[],5280,min_coloc,90.0,1.0,1,90.0,10576,10384,120,0,1,0.03,90.0,1,0,17,13,0,0.000353
485,2025-12-02 09:18:02,SoC.COMM_a1_A2_m1_f2_v2.txt,HetSched,single_rx,"[[1,0]]",[],5280,min_coloc,418.0,1.0,1,418.0,7524,12656,10240,0,1,0.89,418.0,1,0,19,18,0,0.002121
486,2025-12-02 09:18:02,SoC.COMM_a1_A2_m1_f2_v2.txt,HetSched,mixed_1rx_1tx,"[[1,1]]",[],5280,min_coloc,325.5,1.5,2,651.0,14356,26784,10360,0,2,1.03,419.0,2,0,35,32,0,0.002449
487,2025-12-02 09:18:03,SoC.COMM_a1_A2_m1_f2_v2.txt,HetSched,mixed_2rx_1tx,"[[2,1]]",[],5280,min_coloc,405.666667,2.0,3,1217.0,24020,37300,20600,0,3,3.51,773.0,3,0,54,50,0,0.00454
488,2025-12-02 09:18:03,SoC.COMM_a1_A2_m1_f2_v2.txt,HetSched,mixed_1rx_2tx,"[[1,2]]",[],5280,min_coloc,274.0,2.0,3,822.0,26820,35280,10480,0,3,1.33,478.0,3,0,55,42,0,0.002791
489,2025-12-02 09:18:04,SoC.COMM_a1_A2_m1_f2_v2.txt,HetSched,mixed_2rx_2tx,"[[2,2]]",[],5280,min_coloc,328.0,2.5,4,1312.0,35840,46440,20720,0,4,4.28,875.0,4,0,75,59,0,0.004891
490,2025-12-02 09:18:04,SoC.COMM_a1_A2_m1_f2_v2.txt,HetSched,mixed_3rx_3tx,"[[3,3]]",[],5280,min_coloc,412.666667,3.17,6,2476.0,44212,79208,31080,0,6,8.76,1205.0,6,0,103,98,0,0.007273
491,2025-12-02 09:18:05,SoC.COMM_a1_A3_m1_f3_v3.txt,RELIEF,single_tx,"[[0,1]]",[],5280,min_coloc,69.0,1.0,1,69.0,7248,13712,120,1,0,0.02,69.0,1,19,14,16,0,0.000349
492,2025-12-02 09:18:05,SoC.COMM_a1_A3_m1_f3_v3.txt,RELIEF,single_rx,"[[1,0]]",[],5280,min_coloc,302.0,1.0,1,302.0,6448,13732,10240,1,0,0.64,302.0,1,23,17,20,0,0.002104
493,2025-12-02 09:18:06,SoC.COMM_a1_A3_m1_f3_v3.txt,RELIEF,mixed_1rx_1tx,"[[1,1]]",[],5280,min_coloc,212.5,1.5,2,425.0,13208,27932,10360,1,1,0.75,309.0,2,43,33,34,0,0.002434
